timestamp,nodeId,soilMoisture,soilMoisture_class,reservoirLevel,reservoirLevel_class,decision
2025-05-11 10:50:54.456,cmmx6howt0000bi1zgfsisou2,61.01,optimal,63.45,optimal,PUMP_OFF
2025-05-11 11:01:28.164,cmmx6howt0000bi1zgfsisou2,59.57,optimal,14.37,low,PUMP_OFF
2025-05-11 11:12:01.872,cmmx6howt0000bi1zgfsisou2,58.22,optimal,22.97,low,PUMP_OFF
2025-05-11 11:22:35.580,cmmx6howt0000bi1zgfsisou2,58.01,optimal,33.43,optimal,PUMP_OFF
2025-05-11 11:33:09.288,cmmx6howt0000bi1zgfsisou2,57.12,optimal,36.17,optimal,PUMP_OFF
2025-05-11 11:43:42.996,cmmx6howt0000bi1zgfsisou2,55.41,optimal,69.41,optimal,PUMP_OFF
2025-05-11 11:54:16.704,cmmx6howt0000bi1zgfsisou2,54.38,optimal,49.91,optimal,PUMP_OFF
2025-05-11 12:04:50.412,cmmx6howt0000bi1zgfsisou2,53.45,optimal,43.54,optimal,PUMP_OFF
2025-05-11 12:15:24.120,cmmx6howt0000bi1zgfsisou2,53.52,optimal,19.41,low,PUMP_OFF
2025-05-11 12:25:57.828,cmmx6howt0000bi1zgfsisou2,52.6,optimal,17.78,low,PUMP_OFF
2025-05-11 12:36:31.536,cmmx6howt0000bi1zgfsisou2,51.23,optimal,26.37,optimal,PUMP_OFF
2025-05-11 12:47:05.244,cmmx6howt0000bi1zgfsisou2,50.83,optimal,33.64,optimal,PUMP_OFF
2025-05-11 12:57:38.952,cmmx6howt0000bi1zgfsisou2,48.75,optimal,32.63,optimal,PUMP_OFF
2025-05-11 13:08:12.660,cmmx6howt0000bi1zgfsisou2,48.59,optimal,39.87,optimal,PUMP_OFF
2025-05-11 13:18:46.368,cmmx6howt0000bi1zgfsisou2,46.5,optimal,50.28,optimal,PUMP_OFF
2025-05-11 13:29:20.076,cmmx6howt0000bi1zgfsisou2,46.45,optimal,57.5,optimal,PUMP_OFF
2025-05-11 13:39:53.784,cmmx6howt0000bi1zgfsisou2,45.16,optimal,35.76,optimal,PUMP_OFF
2025-05-11 13:50:27.492,cmmx6howt0000bi1zgfsisou2,42.93,optimal,21.43,low,PUMP_OFF
2025-05-11 14:01:01.200,cmmx6howt0000bi1zgfsisou2,43.71,optimal,22.05,low,PUMP_OFF
2025-05-11 14:11:34.908,cmmx6howt0000bi1zgfsisou2,42.83,optimal,25.2,optimal,PUMP_OFF
2025-05-11 14:22:08.616,cmmx6howt0000bi1zgfsisou2,40.14,optimal,29.94,optimal,PUMP_OFF
2025-05-11 14:32:42.324,cmmx6howt0000bi1zgfsisou2,40.39,optimal,29.96,optimal,PUMP_OFF
2025-05-11 14:43:16.032,cmmx6howt0000bi1zgfsisou2,38.82,low,39.69,optimal,PUMP_ON_LOW
2025-05-11 14:53:49.740,cmmx6howt0000bi1zgfsisou2,37.87,low,16.84,low,MONITOR
2025-05-11 15:04:23.448,cmmx6howt0000bi1zgfsisou2,37.3,low,17.37,low,MONITOR
2025-05-11 15:14:57.156,cmmx6howt0000bi1zgfsisou2,35.59,low,20.76,low,MONITOR
2025-05-11 15:25:30.864,cmmx6howt0000bi1zgfsisou2,34.82,low,38.3,optimal,PUMP_ON_LOW
2025-05-11 15:36:04.572,cmmx6howt0000bi1zgfsisou2,33.95,low,70.74,optimal,PUMP_ON_LOW
2025-05-11 15:46:38.280,cmmx6howt0000bi1zgfsisou2,37.91,low,21.54,low,MONITOR
2025-05-11 15:57:11.988,cmmx6howt0000bi1zgfsisou2,41.19,optimal,23.39,low,PUMP_OFF
2025-05-11 16:07:45.696,cmmx6howt0000bi1zgfsisou2,44.55,optimal,30.44,optimal,PUMP_OFF
2025-05-11 16:18:19.404,cmmx6howt0000bi1zgfsisou2,47.46,optimal,17.14,low,PUMP_OFF
2025-05-11 16:28:53.112,cmmx6howt0000bi1zgfsisou2,48.18,optimal,54.62,optimal,PUMP_OFF
2025-05-11 16:39:26.820,cmmx6howt0000bi1zgfsisou2,52.63,optimal,36.88,optimal,PUMP_OFF
2025-05-11 16:50:00.528,cmmx6howt0000bi1zgfsisou2,54.55,optimal,18.2,low,PUMP_OFF
2025-05-11 17:00:34.236,cmmx6howt0000bi1zgfsisou2,56.66,optimal,36.82,optimal,PUMP_OFF
2025-05-11 17:11:07.944,cmmx6howt0000bi1zgfsisou2,60.56,optimal,77.7,high,PUMP_OFF
2025-05-11 17:21:41.652,cmmx6howt0000bi1zgfsisou2,63.51,optimal,36.23,optimal,PUMP_OFF
2025-05-11 17:32:15.360,cmmx6howt0000bi1zgfsisou2,66.01,optimal,44.32,optimal,PUMP_OFF
2025-05-11 17:42:49.068,cmmx6howt0000bi1zgfsisou2,67.11,optimal,64.88,optimal,PUMP_OFF
2025-05-11 17:53:22.776,cmmx6howt0000bi1zgfsisou2,71.34,high,30.19,optimal,PUMP_OFF
2025-05-11 18:03:56.484,cmmx6howt0000bi1zgfsisou2,73.6,high,47.83,optimal,PUMP_OFF
2025-05-11 18:14:30.192,cmmx6howt0000bi1zgfsisou2,77.01,high,43.45,optimal,PUMP_OFF
2025-05-11 18:25:03.900,cmmx6howt0000bi1zgfsisou2,78.77,high,46.56,optimal,PUMP_OFF
2025-05-11 18:35:37.608,cmmx6howt0000bi1zgfsisou2,82.23,high,20.96,low,PUMP_OFF
2025-05-11 18:46:11.316,cmmx6howt0000bi1zgfsisou2,84.48,high,20.48,low,PUMP_OFF
2025-05-11 18:56:45.024,cmmx6howt0000bi1zgfsisou2,88.12,criticalHigh,18.95,low,ALERT_DRAINAGE
2025-05-11 19:07:18.732,cmmx6howt0000bi1zgfsisou2,90.33,criticalHigh,42.54,optimal,ALERT_DRAINAGE
2025-05-11 19:17:52.440,cmmx6howt0000bi1zgfsisou2,90.68,criticalHigh,29.54,optimal,ALERT_DRAINAGE
2025-05-11 19:28:26.148,cmmx6howt0000bi1zgfsisou2,90.25,criticalHigh,51.95,optimal,ALERT_DRAINAGE
2025-05-11 19:38:59.856,cmmx6howt0000bi1zgfsisou2,89.62,criticalHigh,23.03,low,ALERT_DRAINAGE
2025-05-11 19:49:33.564,cmmx6howt0000bi1zgfsisou2,87.49,criticalHigh,20.84,low,ALERT_DRAINAGE
2025-05-11 20:00:07.272,cmmx6howt0000bi1zgfsisou2,87.43,criticalHigh,35.42,optimal,ALERT_DRAINAGE
2025-05-11 20:10:40.980,cmmx6howt0000bi1zgfsisou2,87.43,criticalHigh,20.6,low,ALERT_DRAINAGE
2025-05-11 20:21:14.688,cmmx6howt0000bi1zgfsisou2,86.32,criticalHigh,28.56,optimal,ALERT_DRAINAGE
2025-05-11 20:31:48.396,cmmx6howt0000bi1zgfsisou2,84.91,high,55.16,optimal,PUMP_OFF
2025-05-11 20:42:22.104,cmmx6howt0000bi1zgfsisou2,82.55,high,74.74,optimal,PUMP_OFF
2025-05-11 20:52:55.812,cmmx6howt0000bi1zgfsisou2,83.03,high,34.74,optimal,PUMP_OFF
2025-05-11 21:03:29.520,cmmx6howt0000bi1zgfsisou2,82.41,high,23.95,low,PUMP_OFF
2025-05-11 21:14:03.228,cmmx6howt0000bi1zgfsisou2,80.7,high,60.81,optimal,PUMP_OFF
2025-05-11 21:24:36.936,cmmx6howt0000bi1zgfsisou2,81.8,high,52.47,optimal,PUMP_OFF
2025-05-11 21:35:10.644,cmmx6howt0000bi1zgfsisou2,77.97,high,74.42,optimal,PUMP_OFF
2025-05-11 21:45:44.352,cmmx6howt0000bi1zgfsisou2,78.82,high,69.63,optimal,PUMP_OFF
2025-05-11 21:56:18.060,cmmx6howt0000bi1zgfsisou2,76.54,high,41.81,optimal,PUMP_OFF
2025-05-11 22:06:51.768,cmmx6howt0000bi1zgfsisou2,76.44,high,47.1,optimal,PUMP_OFF
2025-05-11 22:17:25.476,cmmx6howt0000bi1zgfsisou2,76.34,high,32.0,optimal,PUMP_OFF
2025-05-11 22:27:59.184,cmmx6howt0000bi1zgfsisou2,74.2,high,52.17,optimal,PUMP_OFF
2025-05-11 22:38:32.892,cmmx6howt0000bi1zgfsisou2,73.99,high,48.62,optimal,PUMP_OFF
2025-05-11 22:49:06.600,cmmx6howt0000bi1zgfsisou2,74.36,high,17.4,low,PUMP_OFF
2025-05-11 22:59:40.308,cmmx6howt0000bi1zgfsisou2,70.57,high,45.35,optimal,PUMP_OFF
2025-05-11 23:10:14.016,cmmx6howt0000bi1zgfsisou2,70.47,high,51.21,optimal,PUMP_OFF
2025-05-11 23:20:47.724,cmmx6howt0000bi1zgfsisou2,69.23,optimal,48.3,optimal,PUMP_OFF
2025-05-11 23:31:21.432,cmmx6howt0000bi1zgfsisou2,70.61,high,16.03,low,PUMP_OFF
2025-05-11 23:41:55.140,cmmx6howt0000bi1zgfsisou2,67.77,optimal,24.07,low,PUMP_OFF
2025-05-11 23:52:28.848,cmmx6howt0000bi1zgfsisou2,66.29,optimal,24.31,low,PUMP_OFF
2025-05-12 00:03:02.556,cmmx6howt0000bi1zgfsisou2,65.31,optimal,30.74,optimal,PUMP_OFF
2025-05-12 00:13:36.264,cmmx6howt0000bi1zgfsisou2,66.96,optimal,48.0,optimal,PUMP_OFF
2025-05-12 00:24:09.972,cmmx6howt0000bi1zgfsisou2,63.47,optimal,29.69,optimal,PUMP_OFF
2025-05-12 00:34:43.680,cmmx6howt0000bi1zgfsisou2,62.91,optimal,30.66,optimal,PUMP_OFF
2025-05-12 00:45:17.388,cmmx6howt0000bi1zgfsisou2,64.14,optimal,21.27,low,PUMP_OFF
2025-05-12 00:55:51.096,cmmx6howt0000bi1zgfsisou2,60.37,optimal,16.45,low,PUMP_OFF
2025-05-12 01:06:24.804,cmmx6howt0000bi1zgfsisou2,60.07,optimal,36.42,optimal,PUMP_OFF
2025-05-12 01:16:58.512,cmmx6howt0000bi1zgfsisou2,58.98,optimal,33.01,optimal,PUMP_OFF
2025-05-12 01:27:32.220,cmmx6howt0000bi1zgfsisou2,58.93,optimal,55.38,optimal,PUMP_OFF
2025-05-12 01:38:05.928,cmmx6howt0000bi1zgfsisou2,58.73,optimal,26.82,optimal,PUMP_OFF
2025-05-12 01:48:39.636,cmmx6howt0000bi1zgfsisou2,56.9,optimal,19.63,low,PUMP_OFF
2025-05-12 01:59:13.344,cmmx6howt0000bi1zgfsisou2,55.15,optimal,23.6,low,PUMP_OFF
2025-05-12 02:09:47.052,cmmx6howt0000bi1zgfsisou2,56.32,optimal,45.05,optimal,PUMP_OFF
2025-05-12 02:20:20.760,cmmx6howt0000bi1zgfsisou2,53.57,optimal,45.92,optimal,PUMP_OFF
2025-05-12 02:30:54.468,cmmx6howt0000bi1zgfsisou2,54.59,optimal,46.71,optimal,PUMP_OFF
2025-05-12 02:41:28.176,cmmx6howt0000bi1zgfsisou2,53.14,optimal,21.55,low,PUMP_OFF
2025-05-12 02:52:01.884,cmmx6howt0000bi1zgfsisou2,50.87,optimal,18.07,low,PUMP_OFF
2025-05-12 03:02:35.592,cmmx6howt0000bi1zgfsisou2,51.52,optimal,17.37,low,PUMP_OFF
2025-05-12 03:13:09.300,cmmx6howt0000bi1zgfsisou2,50.31,optimal,38.77,optimal,PUMP_OFF
2025-05-12 03:23:43.008,cmmx6howt0000bi1zgfsisou2,47.49,optimal,52.07,optimal,PUMP_OFF
2025-05-12 03:34:16.716,cmmx6howt0000bi1zgfsisou2,48.86,optimal,76.73,high,PUMP_OFF
2025-05-12 03:44:50.424,cmmx6howt0000bi1zgfsisou2,47.16,optimal,22.83,low,PUMP_OFF
2025-05-12 03:55:24.132,cmmx6howt0000bi1zgfsisou2,47.19,optimal,17.63,low,PUMP_OFF
2025-05-12 04:05:57.840,cmmx6howt0000bi1zgfsisou2,44.98,optimal,46.31,optimal,PUMP_OFF
2025-05-12 04:16:31.548,cmmx6howt0000bi1zgfsisou2,43.0,optimal,16.67,low,PUMP_OFF
2025-05-12 04:27:05.256,cmmx6howt0000bi1zgfsisou2,43.54,optimal,27.74,optimal,PUMP_OFF
2025-05-12 04:37:38.964,cmmx6howt0000bi1zgfsisou2,41.36,optimal,55.92,optimal,PUMP_OFF
2025-05-12 04:48:12.672,cmmx6howt0000bi1zgfsisou2,41.08,optimal,19.95,low,PUMP_OFF
2025-05-12 04:58:46.380,cmmx6howt0000bi1zgfsisou2,39.88,low,49.43,optimal,PUMP_ON_LOW
2025-05-12 05:09:20.088,cmmx6howt0000bi1zgfsisou2,38.91,low,32.44,optimal,PUMP_ON_LOW
2025-05-12 05:19:53.796,cmmx6howt0000bi1zgfsisou2,39.0,low,58.62,optimal,PUMP_ON_LOW
2025-05-12 05:30:27.504,cmmx6howt0000bi1zgfsisou2,37.83,low,24.09,low,MONITOR
2025-05-12 05:41:01.212,cmmx6howt0000bi1zgfsisou2,36.59,low,68.02,optimal,PUMP_ON_LOW
2025-05-12 05:51:34.920,cmmx6howt0000bi1zgfsisou2,35.52,low,45.72,optimal,PUMP_ON_LOW
2025-05-12 06:02:08.628,cmmx6howt0000bi1zgfsisou2,35.47,low,67.86,optimal,PUMP_ON_LOW
2025-05-12 06:12:42.336,cmmx6howt0000bi1zgfsisou2,38.47,low,27.74,optimal,PUMP_ON_LOW
2025-05-12 06:23:16.044,cmmx6howt0000bi1zgfsisou2,41.33,optimal,18.01,low,PUMP_OFF
2025-05-12 06:33:49.752,cmmx6howt0000bi1zgfsisou2,43.54,optimal,48.68,optimal,PUMP_OFF
2025-05-12 06:44:23.460,cmmx6howt0000bi1zgfsisou2,47.15,optimal,14.56,low,PUMP_OFF
2025-05-12 06:54:57.168,cmmx6howt0000bi1zgfsisou2,50.63,optimal,57.69,optimal,PUMP_OFF
2025-05-12 07:05:30.876,cmmx6howt0000bi1zgfsisou2,51.02,optimal,52.28,optimal,PUMP_OFF
2025-05-12 07:16:04.584,cmmx6howt0000bi1zgfsisou2,55.09,optimal,14.69,low,PUMP_OFF
2025-05-12 07:26:38.292,cmmx6howt0000bi1zgfsisou2,57.64,optimal,41.16,optimal,PUMP_OFF
2025-05-12 07:37:12.000,cmmx6howt0000bi1zgfsisou2,59.99,optimal,46.12,optimal,PUMP_OFF
2025-05-12 07:47:45.708,cmmx6howt0000bi1zgfsisou2,63.71,optimal,26.66,optimal,PUMP_OFF
2025-05-12 07:58:19.416,cmmx6howt0000bi1zgfsisou2,67.05,optimal,44.92,optimal,PUMP_OFF
2025-05-12 08:08:53.124,cmmx6howt0000bi1zgfsisou2,68.95,optimal,38.52,optimal,PUMP_OFF
2025-05-12 08:19:26.832,cmmx6howt0000bi1zgfsisou2,70.88,high,34.28,optimal,PUMP_OFF
2025-05-12 08:30:00.540,cmmx6howt0000bi1zgfsisou2,73.89,high,17.78,low,PUMP_OFF
2025-05-12 08:40:34.248,cmmx6howt0000bi1zgfsisou2,76.02,high,30.54,optimal,PUMP_OFF
2025-05-12 08:51:07.956,cmmx6howt0000bi1zgfsisou2,80.79,high,26.46,optimal,PUMP_OFF
2025-05-12 09:01:41.664,cmmx6howt0000bi1zgfsisou2,81.76,high,67.92,optimal,PUMP_OFF
2025-05-12 09:12:15.372,cmmx6howt0000bi1zgfsisou2,85.6,criticalHigh,77.66,high,ALERT_DRAINAGE
2025-05-12 09:22:49.080,cmmx6howt0000bi1zgfsisou2,88.6,criticalHigh,30.34,optimal,ALERT_DRAINAGE
2025-05-12 09:33:22.788,cmmx6howt0000bi1zgfsisou2,92.26,criticalHigh,26.33,optimal,ALERT_DRAINAGE
2025-05-12 09:43:56.496,cmmx6howt0000bi1zgfsisou2,89.83,criticalHigh,27.79,optimal,ALERT_DRAINAGE
2025-05-12 09:54:30.204,cmmx6howt0000bi1zgfsisou2,90.4,criticalHigh,21.64,low,ALERT_DRAINAGE
2025-05-12 10:05:03.912,cmmx6howt0000bi1zgfsisou2,89.99,criticalHigh,15.8,low,ALERT_DRAINAGE
2025-05-12 10:15:37.620,cmmx6howt0000bi1zgfsisou2,88.79,criticalHigh,35.41,optimal,ALERT_DRAINAGE
2025-05-12 10:26:11.328,cmmx6howt0000bi1zgfsisou2,86.63,criticalHigh,19.24,low,ALERT_DRAINAGE
2025-05-12 10:36:45.036,cmmx6howt0000bi1zgfsisou2,86.63,criticalHigh,49.14,optimal,ALERT_DRAINAGE
2025-05-12 10:47:18.744,cmmx6howt0000bi1zgfsisou2,84.53,high,20.34,low,PUMP_OFF
2025-05-12 10:57:52.452,cmmx6howt0000bi1zgfsisou2,85.74,criticalHigh,54.84,optimal,ALERT_DRAINAGE
2025-05-12 11:08:26.160,cmmx6howt0000bi1zgfsisou2,83.92,high,30.3,optimal,PUMP_OFF
2025-05-12 11:18:59.868,cmmx6howt0000bi1zgfsisou2,84.27,high,69.98,optimal,PUMP_OFF
2025-05-12 11:29:33.576,cmmx6howt0000bi1zgfsisou2,80.52,high,33.01,optimal,PUMP_OFF
2025-05-12 11:40:07.284,cmmx6howt0000bi1zgfsisou2,79.88,high,81.01,high,PUMP_OFF
2025-05-12 11:50:40.992,cmmx6howt0000bi1zgfsisou2,79.32,high,30.85,optimal,PUMP_OFF
2025-05-12 12:01:14.700,cmmx6howt0000bi1zgfsisou2,79.74,high,25.89,optimal,PUMP_OFF
2025-05-12 12:11:48.408,cmmx6howt0000bi1zgfsisou2,78.14,high,18.54,low,PUMP_OFF
2025-05-12 12:22:22.116,cmmx6howt0000bi1zgfsisou2,76.85,high,45.26,optimal,PUMP_OFF
2025-05-12 12:32:55.824,cmmx6howt0000bi1zgfsisou2,75.84,high,43.0,optimal,PUMP_OFF
2025-05-12 12:43:29.532,cmmx6howt0000bi1zgfsisou2,76.07,high,34.36,optimal,PUMP_OFF
2025-05-12 12:54:03.240,cmmx6howt0000bi1zgfsisou2,74.45,high,53.31,optimal,PUMP_OFF
2025-05-12 13:04:36.948,cmmx6howt0000bi1zgfsisou2,73.18,high,25.5,optimal,PUMP_OFF
2025-05-12 13:15:10.656,cmmx6howt0000bi1zgfsisou2,71.84,high,66.98,optimal,PUMP_OFF
2025-05-12 13:25:44.364,cmmx6howt0000bi1zgfsisou2,71.5,high,22.48,low,PUMP_OFF
2025-05-12 13:36:18.072,cmmx6howt0000bi1zgfsisou2,70.26,high,42.12,optimal,PUMP_OFF
2025-05-12 13:46:51.780,cmmx6howt0000bi1zgfsisou2,69.07,optimal,31.45,optimal,PUMP_OFF
2025-05-12 13:57:25.488,cmmx6howt0000bi1zgfsisou2,69.47,optimal,32.68,optimal,PUMP_OFF
2025-05-12 14:07:59.196,cmmx6howt0000bi1zgfsisou2,68.31,optimal,51.76,optimal,PUMP_OFF
2025-05-12 14:18:32.904,cmmx6howt0000bi1zgfsisou2,68.2,optimal,40.45,optimal,PUMP_OFF
2025-05-12 14:29:06.612,cmmx6howt0000bi1zgfsisou2,66.55,optimal,17.85,low,PUMP_OFF
2025-05-12 14:39:40.320,cmmx6howt0000bi1zgfsisou2,64.93,optimal,45.06,optimal,PUMP_OFF
2025-05-12 14:50:14.028,cmmx6howt0000bi1zgfsisou2,64.88,optimal,33.88,optimal,PUMP_OFF
2025-05-12 15:00:47.736,cmmx6howt0000bi1zgfsisou2,61.96,optimal,71.46,optimal,PUMP_OFF
2025-05-12 15:11:21.444,cmmx6howt0000bi1zgfsisou2,61.1,optimal,14.45,low,PUMP_OFF
2025-05-12 15:21:55.152,cmmx6howt0000bi1zgfsisou2,60.4,optimal,53.15,optimal,PUMP_OFF
2025-05-12 15:32:28.860,cmmx6howt0000bi1zgfsisou2,59.42,optimal,17.58,low,PUMP_OFF
2025-05-12 15:43:02.568,cmmx6howt0000bi1zgfsisou2,61.16,optimal,21.15,low,PUMP_OFF
2025-05-12 15:53:36.276,cmmx6howt0000bi1zgfsisou2,59.84,optimal,93.59,criticalHigh,PUMP_OFF
2025-05-12 16:04:09.984,cmmx6howt0000bi1zgfsisou2,58.08,optimal,49.53,optimal,PUMP_OFF
2025-05-12 16:14:43.692,cmmx6howt0000bi1zgfsisou2,56.72,optimal,30.26,optimal,PUMP_OFF
2025-05-12 16:25:17.400,cmmx6howt0000bi1zgfsisou2,56.49,optimal,44.22,optimal,PUMP_OFF
2025-05-12 16:35:51.108,cmmx6howt0000bi1zgfsisou2,55.01,optimal,28.3,optimal,PUMP_OFF
2025-05-12 16:46:24.816,cmmx6howt0000bi1zgfsisou2,55.28,optimal,22.01,low,PUMP_OFF
2025-05-12 16:56:58.524,cmmx6howt0000bi1zgfsisou2,52.48,optimal,31.18,optimal,PUMP_OFF
2025-05-12 17:07:32.232,cmmx6howt0000bi1zgfsisou2,53.02,optimal,29.39,optimal,PUMP_OFF
2025-05-12 17:18:05.940,cmmx6howt0000bi1zgfsisou2,52.51,optimal,35.93,optimal,PUMP_OFF
2025-05-12 17:28:39.648,cmmx6howt0000bi1zgfsisou2,49.34,optimal,60.49,optimal,PUMP_OFF
2025-05-12 17:39:13.356,cmmx6howt0000bi1zgfsisou2,48.43,optimal,46.31,optimal,PUMP_OFF
2025-05-12 17:49:47.064,cmmx6howt0000bi1zgfsisou2,49.37,optimal,34.59,optimal,PUMP_OFF
2025-05-12 18:00:20.772,cmmx6howt0000bi1zgfsisou2,47.84,optimal,26.61,optimal,PUMP_OFF
2025-05-12 18:10:54.480,cmmx6howt0000bi1zgfsisou2,47.0,optimal,33.34,optimal,PUMP_OFF
2025-05-12 18:21:28.188,cmmx6howt0000bi1zgfsisou2,45.61,optimal,77.24,high,PUMP_OFF
2025-05-12 18:32:01.896,cmmx6howt0000bi1zgfsisou2,44.91,optimal,29.39,optimal,PUMP_OFF
2025-05-12 18:42:35.604,cmmx6howt0000bi1zgfsisou2,44.11,optimal,17.82,low,PUMP_OFF
2025-05-12 18:53:09.312,cmmx6howt0000bi1zgfsisou2,43.96,optimal,48.2,optimal,PUMP_OFF
2025-05-12 19:03:43.020,cmmx6howt0000bi1zgfsisou2,42.03,optimal,41.75,optimal,PUMP_OFF
2025-05-12 19:14:16.728,cmmx6howt0000bi1zgfsisou2,40.03,optimal,15.89,low,PUMP_OFF
2025-05-12 19:24:50.436,cmmx6howt0000bi1zgfsisou2,40.67,optimal,65.21,optimal,PUMP_OFF
2025-05-12 19:35:24.144,cmmx6howt0000bi1zgfsisou2,37.81,low,30.95,optimal,PUMP_ON_LOW
2025-05-12 19:45:57.852,cmmx6howt0000bi1zgfsisou2,38.5,low,25.82,optimal,PUMP_ON_LOW
2025-05-12 19:56:31.560,cmmx6howt0000bi1zgfsisou2,37.97,low,57.01,optimal,PUMP_ON_LOW
2025-05-12 20:07:05.268,cmmx6howt0000bi1zgfsisou2,36.64,low,48.47,optimal,PUMP_ON_LOW
2025-05-12 20:17:38.976,cmmx6howt0000bi1zgfsisou2,36.43,low,50.93,optimal,PUMP_ON_LOW
2025-05-12 20:28:12.684,cmmx6howt0000bi1zgfsisou2,35.3,low,44.29,optimal,PUMP_ON_LOW
2025-05-12 20:38:46.392,cmmx6howt0000bi1zgfsisou2,40.25,optimal,39.87,optimal,PUMP_OFF
2025-05-12 20:49:20.100,cmmx6howt0000bi1zgfsisou2,41.01,optimal,17.9,low,PUMP_OFF
2025-05-12 20:59:53.808,cmmx6howt0000bi1zgfsisou2,43.21,optimal,47.37,optimal,PUMP_OFF
2025-05-12 21:10:27.516,cmmx6howt0000bi1zgfsisou2,46.07,optimal,20.66,low,PUMP_OFF
2025-05-12 21:21:01.224,cmmx6howt0000bi1zgfsisou2,48.57,optimal,36.11,optimal,PUMP_OFF
2025-05-12 21:31:34.932,cmmx6howt0000bi1zgfsisou2,52.49,optimal,39.88,optimal,PUMP_OFF
2025-05-12 21:42:08.640,cmmx6howt0000bi1zgfsisou2,56.24,optimal,32.17,optimal,PUMP_OFF
2025-05-12 21:52:42.348,cmmx6howt0000bi1zgfsisou2,59.2,optimal,29.68,optimal,PUMP_OFF
2025-05-12 22:03:16.056,cmmx6howt0000bi1zgfsisou2,61.09,optimal,21.18,low,PUMP_OFF
2025-05-12 22:13:49.764,cmmx6howt0000bi1zgfsisou2,64.82,optimal,76.75,high,PUMP_OFF
2025-05-12 22:24:23.472,cmmx6howt0000bi1zgfsisou2,67.56,optimal,52.35,optimal,PUMP_OFF
2025-05-12 22:34:57.180,cmmx6howt0000bi1zgfsisou2,69.95,optimal,31.4,optimal,PUMP_OFF
2025-05-12 22:45:30.888,cmmx6howt0000bi1zgfsisou2,72.88,high,51.29,optimal,PUMP_OFF
2025-05-12 22:56:04.596,cmmx6howt0000bi1zgfsisou2,75.72,high,18.02,low,PUMP_OFF
2025-05-12 23:06:38.304,cmmx6howt0000bi1zgfsisou2,78.28,high,22.97,low,PUMP_OFF
2025-05-12 23:17:12.012,cmmx6howt0000bi1zgfsisou2,80.34,high,29.37,optimal,PUMP_OFF
2025-05-12 23:27:45.720,cmmx6howt0000bi1zgfsisou2,82.94,high,32.37,optimal,PUMP_OFF
2025-05-12 23:38:19.428,cmmx6howt0000bi1zgfsisou2,87.05,criticalHigh,56.84,optimal,ALERT_DRAINAGE
2025-05-12 23:48:53.136,cmmx6howt0000bi1zgfsisou2,89.39,criticalHigh,50.32,optimal,ALERT_DRAINAGE
2025-05-12 23:59:26.844,cmmx6howt0000bi1zgfsisou2,92.8,criticalHigh,52.18,optimal,ALERT_DRAINAGE
2025-05-13 00:10:00.552,cmmx6howt0000bi1zgfsisou2,91.04,criticalHigh,28.82,optimal,ALERT_DRAINAGE
2025-05-13 00:20:34.260,cmmx6howt0000bi1zgfsisou2,88.99,criticalHigh,30.89,optimal,ALERT_DRAINAGE
2025-05-13 00:31:07.968,cmmx6howt0000bi1zgfsisou2,90.56,criticalHigh,37.37,optimal,ALERT_DRAINAGE
2025-05-13 00:41:41.676,cmmx6howt0000bi1zgfsisou2,89.2,criticalHigh,15.43,low,ALERT_DRAINAGE
2025-05-13 00:52:15.384,cmmx6howt0000bi1zgfsisou2,87.22,criticalHigh,37.76,optimal,ALERT_DRAINAGE
2025-05-13 01:02:49.092,cmmx6howt0000bi1zgfsisou2,86.14,criticalHigh,61.81,optimal,ALERT_DRAINAGE
2025-05-13 01:13:22.800,cmmx6howt0000bi1zgfsisou2,87.03,criticalHigh,20.23,low,ALERT_DRAINAGE
2025-05-13 01:23:56.508,cmmx6howt0000bi1zgfsisou2,85.1,criticalHigh,14.62,low,ALERT_DRAINAGE
2025-05-13 01:34:30.216,cmmx6howt0000bi1zgfsisou2,83.85,high,44.22,optimal,PUMP_OFF
2025-05-13 01:45:03.924,cmmx6howt0000bi1zgfsisou2,83.4,high,51.13,optimal,PUMP_OFF
2025-05-13 01:55:37.632,cmmx6howt0000bi1zgfsisou2,81.77,high,22.52,low,PUMP_OFF
2025-05-13 02:06:11.340,cmmx6howt0000bi1zgfsisou2,81.74,high,33.39,optimal,PUMP_OFF
2025-05-13 02:16:45.048,cmmx6howt0000bi1zgfsisou2,79.72,high,18.05,low,PUMP_OFF
2025-05-13 02:27:18.756,cmmx6howt0000bi1zgfsisou2,79.83,high,15.74,low,PUMP_OFF
2025-05-13 02:37:52.464,cmmx6howt0000bi1zgfsisou2,77.15,high,35.35,optimal,PUMP_OFF
2025-05-13 02:48:26.172,cmmx6howt0000bi1zgfsisou2,76.18,high,38.41,optimal,PUMP_OFF
2025-05-13 02:58:59.880,cmmx6howt0000bi1zgfsisou2,75.55,high,24.12,low,PUMP_OFF
2025-05-13 03:09:33.588,cmmx6howt0000bi1zgfsisou2,75.68,high,36.33,optimal,PUMP_OFF
2025-05-13 03:20:07.296,cmmx6howt0000bi1zgfsisou2,75.55,high,18.19,low,PUMP_OFF
2025-05-13 03:30:41.004,cmmx6howt0000bi1zgfsisou2,73.6,high,24.87,low,PUMP_OFF
2025-05-13 03:41:14.712,cmmx6howt0000bi1zgfsisou2,71.58,high,28.42,optimal,PUMP_OFF
